user_id,timestamp,risk_score,risk_level,trigger_reason
3609,2026-05-18 16:18:41.453276,191.91,HIGH,multiple_locations
8727,2026-05-18 16:18:41.697608,133.74,HIGH,multiple_locations
9878,2026-05-18 16:18:46.752854,140.7,HIGH,multiple_locations
1731,2026-05-18 16:18:46.951312,66.69,LOW,multiple_locations
6053,2026-05-18 16:18:49.167757,158.82,HIGH,multiple_locations
3525,2026-05-18 16:18:49.615157,108.34,HIGH,multiple_locations
3133,2026-05-18 16:19:01.739245,135.75,HIGH,multiple_locations
5420,2026-05-18 16:18:47.417694,107.98,HIGH,multiple_locations
8574,2026-05-18 16:18:39.916437,63.81,LOW,multiple_locations
2931,2026-05-18 16:18:39.861291,91.19,HIGH,multiple_locations
3952,2026-05-18 16:18:48.786751,112.69,HIGH,multiple_locations
5043,2026-05-18 16:18:34.103763,94.5,HIGH,multiple_locations
6608,2026-05-18 16:18:50.154211,172.46,HIGH,"purchase_without_browsing,repeated_purchase"
7056,2026-05-18 16:18:42.269193,152.11,HIGH,multiple_locations
6268,2026-05-18 16:18:36.407879,112.12,HIGH,multiple_locations
9399,2026-05-18 16:18:35.619857,67.0,LOW,multiple_locations
8358,2026-05-18 16:18:40.648632,97.25,HIGH,multiple_locations
7056,2026-05-18 16:19:10.269193,134.29,HIGH,multiple_locations
5286,2026-05-18 16:18:36.201858,138.16,HIGH,multiple_locations
7917,2026-05-18 16:18:45.220127,116.6,HIGH,multiple_locations
9459,2026-05-18 16:18:20.095518,125.84,HIGH,multiple_locations
407,2026-05-18 16:18:42.665956,170.74,HIGH,multiple_locations
8873,2026-05-18 16:18:44.900177,138.82,HIGH,multiple_locations
2806,2026-05-18 16:18:35.984929,122.91,HIGH,multiple_locations
5286,2026-05-18 16:19:06.201858,122.44,HIGH,multiple_locations
8557,2026-05-18 16:18:48.188211,58.39,LOW,multiple_locations
5679,2026-05-18 16:18:39.619170,110.9,HIGH,multiple_locations
1965,2026-05-18 16:18:43.921159,121.63,HIGH,multiple_locations
407,2026-05-18 16:18:51.665956,150.13,HIGH,multiple_locations
5347,2026-05-18 16:18:52.299009,68.65,LOW,multiple_locations
9180,2026-05-18 16:18:41.208296,98.41,HIGH,multiple_locations
2045,2026-05-18 16:18:31.244711,136.55,HIGH,multiple_locations
8106,2026-05-18 16:18:42.784567,164.06,HIGH,multiple_locations
3702,2026-05-18 16:18:48.811686,125.48,HIGH,multiple_locations
7683,2026-05-18 16:19:05.488961,59.81,LOW,multiple_locations
3248,2026-05-18 16:18:00.700771,106.6,HIGH,multiple_locations
5725,2026-05-18 16:18:52.658153,134.84,HIGH,"purchase_without_browsing,repeated_purchase"
7829,2026-05-18 16:18:42.801732,151.64,HIGH,multiple_locations
4887,2026-05-18 16:18:58.343670,140.05,HIGH,multiple_locations
9878,2026-05-18 16:19:11.752854,124.6,HIGH,multiple_locations
6785,2026-05-18 16:18:52.127910,141.47,HIGH,multiple_locations
2135,2026-05-18 16:18:48.241305,133.17,HIGH,multiple_locations
2044,2026-05-18 16:18:55.272819,92.15,HIGH,multiple_locations
7931,2026-05-18 16:18:55.470492,136.22,HIGH,"purchase_without_browsing,repeated_purchase,logged_out_purchase"
8782,2026-05-18 16:18:47.588668,65.14,LOW,multiple_locations
4995,2026-05-18 16:18:39.664901,162.17,HIGH,multiple_locations
6459,2026-05-18 16:18:37.822168,76.25,MEDIUM,multiple_locations
9137,2026-05-18 16:18:30.844675,99.52,HIGH,multiple_locations
2762,2026-05-18 16:18:57.879623,142.94,HIGH,multiple_locations
7684,2026-05-18 16:18:50.299425,104.27,HIGH,multiple_locations
6938,2026-05-18 16:19:00.936941,129.87,HIGH,multiple_locations
96,2026-05-18 16:19:00.989100,138.14,HIGH,multiple_locations
2931,2026-05-18 16:18:40.861291,82.51,MEDIUM,multiple_locations
6969,2026-05-18 16:18:57.323849,112.17,HIGH,multiple_locations
1232,2026-05-18 16:18:52.885984,79.41,MEDIUM,multiple_locations
6161,2026-05-18 16:18:41.067113,68.31,LOW,multiple_locations
6969,2026-05-18 16:19:21.323849,100.34,HIGH,multiple_locations
8368,2026-05-18 16:18:27.087688,77.42,MEDIUM,multiple_locations
6210,2026-05-18 16:18:54.010734,96.81,HIGH,multiple_locations
9459,2026-05-18 16:18:30.095518,111.96,HIGH,multiple_locations
1711,2026-05-18 16:18:47.533724,90.71,HIGH,multiple_locations
3812,2026-05-18 16:18:51.690898,90.32,HIGH,multiple_locations
4342,2026-05-18 16:18:57.887360,155.32,HIGH,multiple_locations
6151,2026-05-18 16:18:50.901927,95.11,HIGH,multiple_locations
8871,2026-05-18 16:17:45.316474,90.61,HIGH,multiple_locations
8874,2026-05-18 16:18:45.859412,77.98,MEDIUM,multiple_locations
2617,2026-05-18 16:18:47.283859,94.52,HIGH,multiple_locations
2653,2026-05-18 16:18:58.587336,123.5,HIGH,multiple_locations
5638,2026-05-18 16:18:46.652111,110.25,HIGH,multiple_locations
8721,2026-05-18 16:18:44.745180,95.83,HIGH,multiple_locations
5446,2026-05-18 16:18:41.118935,69.64,LOW,multiple_locations
7686,2026-05-18 16:18:52.776486,60.56,LOW,multiple_locations
4008,2026-05-18 16:18:51.806895,92.24,HIGH,multiple_locations
1312,2026-05-18 16:18:35.822178,184.02,HIGH,multiple_locations
818,2026-05-18 16:18:49.982415,86.13,MEDIUM,multiple_locations
8868,2026-05-18 16:18:48.390367,77.94,MEDIUM,multiple_locations
7056,2026-05-18 16:19:31.269193,119.15,HIGH,multiple_locations
1968,2026-05-18 16:18:48.578011,58.32,LOW,multiple_locations
9418,2026-05-18 16:18:56.609329,154.87,HIGH,multiple_locations
5196,2026-05-18 16:18:54.280323,128.1,HIGH,multiple_locations
8520,2026-05-18 16:19:03.252576,66.88,LOW,multiple_locations
7445,2026-05-18 16:18:37.701973,89.65,MEDIUM,multiple_locations
1018,2026-05-18 16:18:51.477763,132.75,HIGH,multiple_locations
9468,2026-05-18 16:18:13.931981,146.02,HIGH,multiple_locations
550,2026-05-18 16:18:44.555159,103.01,HIGH,multiple_locations
6339,2026-05-18 16:17:50.348349,140.58,HIGH,multiple_locations
480,2026-05-18 16:19:05.987811,174.61,HIGH,multiple_locations
4576,2026-05-18 16:19:03.002990,126.39,HIGH,multiple_locations
5884,2026-05-18 16:18:56.054219,71.49,MEDIUM,multiple_locations
8876,2026-05-18 16:17:56.324225,58.57,LOW,multiple_locations
1400,2026-05-18 16:18:54.204449,91.21,HIGH,multiple_locations
2110,2026-05-18 16:18:43.448931,68.46,LOW,multiple_locations
8707,2026-05-18 16:18:50.469414,130.68,HIGH,multiple_locations
2793,2026-05-18 16:18:56.578107,160.39,HIGH,multiple_locations
9401,2026-05-18 16:19:06.726619,135.7,HIGH,multiple_locations
3815,2026-05-18 16:18:58.133071,113.51,HIGH,multiple_locations
8727,2026-05-18 16:18:57.697608,118.68,HIGH,multiple_locations
6316,2026-05-18 16:19:08.177090,125.63,HIGH,multiple_locations
3016,2026-05-18 16:18:57.365236,77.56,MEDIUM,multiple_locations
7063,2026-05-18 16:18:29.168860,133.18,HIGH,multiple_locations
5394,2026-05-18 16:18:48.114375,115.4,HIGH,multiple_locations
5415,2026-05-18 16:18:54.732910,67.88,LOW,multiple_locations
1969,2026-05-18 16:19:05.856677,73.77,MEDIUM,multiple_locations
2637,2026-05-18 16:19:07.934400,75.58,MEDIUM,multiple_locations
8564,2026-05-18 16:18:57.141651,164.86,HIGH,multiple_locations
3641,2026-05-18 16:19:01.370914,159.34,HIGH,multiple_locations
2810,2026-05-18 16:19:08.603773,150.65,HIGH,multiple_locations
4422,2026-05-18 16:19:06.823823,73.7,MEDIUM,multiple_locations
6346,2026-05-18 16:19:02.438818,126.82,HIGH,multiple_locations
1838,2026-05-18 16:18:57.723000,127.68,HIGH,multiple_locations
4416,2026-05-18 16:18:56.877498,133.81,HIGH,multiple_locations
8832,2026-05-18 16:18:47.161819,67.51,LOW,multiple_locations
6953,2026-05-18 16:19:12.287701,153.35,HIGH,"purchase_without_browsing,repeated_purchase,multiple_locations"
4523,2026-05-18 16:18:51.389564,123.12,HIGH,multiple_locations
9497,2026-05-18 16:18:05.705412,142.2,HIGH,multiple_locations
9701,2026-05-18 16:19:05.644340,91.47,HIGH,multiple_locations
2985,2026-05-18 16:19:05.954711,178.19,HIGH,multiple_locations
509,2026-05-18 16:18:58.031187,76.31,MEDIUM,multiple_locations
7800,2026-05-18 16:19:00.134510,70.01,MEDIUM,multiple_locations
7779,2026-05-18 16:19:04.433131,164.36,HIGH,multiple_locations
8411,2026-05-18 16:19:15.444167,88.13,MEDIUM,"purchase_without_browsing,repeated_purchase,multiple_locations"
2681,2026-05-18 16:18:54.005978,93.95,HIGH,multiple_locations
6316,2026-05-18 16:19:14.177090,111.78,HIGH,multiple_locations
4421,2026-05-18 16:18:53.588340,56.99,LOW,multiple_locations
2813,2026-05-18 16:18:47.917857,56.34,LOW,multiple_locations
2555,2026-05-18 16:19:00.868581,79.13,MEDIUM,multiple_locations
8389,2026-05-18 16:19:01.978154,122.15,HIGH,multiple_locations
4328,2026-05-18 16:18:53.101957,133.95,HIGH,multiple_locations
9561,2026-05-18 16:18:53.133332,70.62,MEDIUM,multiple_locations
9425,2026-05-18 16:18:47.193565,130.77,HIGH,multiple_locations
5137,2026-05-18 16:19:15.623155,111.87,HIGH,multiple_locations
5633,2026-05-18 16:19:00.750155,166.83,HIGH,multiple_locations
1616,2026-05-18 16:19:03.785508,159.13,HIGH,multiple_locations
4713,2026-05-18 16:18:55.869194,137.44,HIGH,multiple_locations
2119,2026-05-18 16:19:15.900748,117.6,HIGH,multiple_locations
7829,2026-05-18 16:18:53.801732,133.89,HIGH,multiple_locations
6938,2026-05-18 16:19:24.936941,115.39,HIGH,multiple_locations
4929,2026-05-18 16:18:29.366408,94.94,HIGH,multiple_locations
3749,2026-05-18 16:18:57.615932,157.3,HIGH,multiple_locations
3670,2026-05-18 16:18:44.865263,159.32,HIGH,multiple_locations
3428,2026-05-18 16:19:14.050223,86.58,MEDIUM,multiple_locations
8844,2026-05-18 16:19:04.168159,123.21,HIGH,multiple_locations
557,2026-05-18 16:19:03.201756,96.09,HIGH,multiple_locations
8120,2026-05-18 16:19:06.240502,94.83,HIGH,"purchase_without_browsing,repeated_purchase,multiple_locations"
5822,2026-05-18 16:18:59.451117,55.52,LOW,multiple_locations
5873,2026-05-18 16:19:15.582789,58.59,LOW,multiple_locations
8627,2026-05-18 16:18:21.739323,98.58,HIGH,multiple_locations
101,2026-05-18 16:19:12.768666,144.16,HIGH,multiple_locations
6771,2026-05-18 16:18:57.904519,101.89,HIGH,multiple_locations
5043,2026-05-18 16:18:43.103763,85.33,MEDIUM,multiple_locations
8844,2026-05-18 16:19:30.168159,109.73,HIGH,multiple_locations
7784,2026-05-18 16:18:50.499883,97.44,HIGH,multiple_locations
8607,2026-05-18 16:19:19.609725,166.05,HIGH,multiple_locations
7326,2026-05-18 16:19:11.833948,146.17,HIGH,multiple_locations
2745,2026-05-18 16:19:00.987985,149.55,HIGH,multiple_locations
6029,2026-05-18 16:19:07.068499,139.83,HIGH,multiple_locations
5876,2026-05-18 16:19:17.098557,73.74,MEDIUM,multiple_locations
9164,2026-05-18 16:18:09.769647,136.84,HIGH,multiple_locations
2681,2026-05-18 16:19:00.005978,84.85,MEDIUM,multiple_locations
9800,2026-05-18 16:19:19.235919,99.68,HIGH,multiple_locations
9168,2026-05-18 16:19:20.319259,149.31,HIGH,multiple_locations
9868,2026-05-18 16:19:14.482762,77.76,MEDIUM,multiple_locations
898,2026-05-18 16:19:00.532279,153.07,HIGH,multiple_locations
1464,2026-05-18 16:19:16.763556,94.43,HIGH,multiple_locations
6969,2026-05-18 16:19:35.323849,90.29,HIGH,multiple_locations
4958,2026-05-18 16:19:19.370738,68.46,LOW,multiple_locations
301,2026-05-18 16:18:18.250674,81.49,MEDIUM,multiple_locations
4476,2026-05-18 16:19:03.464122,67.39,LOW,multiple_locations
9544,2026-05-18 16:18:54.498454,198.13,HIGH,multiple_locations
9413,2026-05-18 16:18:13.831586,158.15,HIGH,multiple_locations
2190,2026-05-18 16:18:36.207482,105.05,HIGH,multiple_locations
5526,2026-05-18 16:19:18.787680,80.11,MEDIUM,multiple_locations
7834,2026-05-18 16:18:33.782184,101.62,HIGH,multiple_locations
8209,2026-05-18 16:18:39.732497,156.52,HIGH,multiple_locations
8599,2026-05-18 16:18:54.465419,51.23,LOW,"purchase_without_browsing,repeated_purchase"
4029,2026-05-18 16:19:00.496229,103.14,HIGH,multiple_locations
3703,2026-05-18 16:17:56.142662,139.01,HIGH,multiple_locations
9126,2026-05-18 16:19:04.920173,103.52,HIGH,multiple_locations
2135,2026-05-18 16:19:12.241305,118.19,HIGH,multiple_locations
2745,2026-05-18 16:19:16.987985,132.12,HIGH,multiple_locations
8391,2026-05-18 16:19:05.500006,146.16,HIGH,multiple_locations
1765,2026-05-18 16:19:05.659229,69.01,LOW,multiple_locations
1721,2026-05-18 16:18:02.436440,89.49,MEDIUM,multiple_locations
8224,2026-05-18 16:17:48.737887,109.12,HIGH,multiple_locations
4079,2026-05-18 16:19:04.767859,144.2,HIGH,multiple_locations
3403,2026-05-18 16:19:00.992560,111.51,HIGH,multiple_locations
9544,2026-05-18 16:19:22.498454,173.41,HIGH,multiple_locations
9701,2026-05-18 16:19:19.644340,82.75,MEDIUM,multiple_locations
4179,2026-05-18 16:19:16.280075,150.27,HIGH,multiple_locations
262,2026-05-18 16:19:16.598568,82.88,MEDIUM,multiple_locations
6035,2026-05-18 16:19:15.627992,111.71,HIGH,"purchase_without_browsing,repeated_purchase,multiple_locations"
9622,2026-05-18 16:19:20.921519,131.26,HIGH,multiple_locations
7044,2026-05-18 16:18:41.490113,125.23,HIGH,logged_out_purchase
9731,2026-05-18 16:19:07.114221,73.51,MEDIUM,multiple_locations
2096,2026-05-18 16:19:21.148064,88.64,MEDIUM,multiple_locations
5098,2026-05-18 16:19:03.299335,66.45,LOW,multiple_locations
5043,2026-05-18 16:19:13.103763,77.53,MEDIUM,multiple_locations
9625,2026-05-18 16:19:25.904769,81.4,MEDIUM,multiple_locations
7887,2026-05-18 16:18:24.700274,132.74,HIGH,multiple_locations
6459,2026-05-18 16:19:02.822168,69.82,LOW,multiple_locations
6859,2026-05-18 16:19:22.547656,110.57,HIGH,multiple_locations
6516,2026-05-18 16:19:15.592934,144.2,HIGH,multiple_locations
1329,2026-05-18 16:19:11.623617,83.49,MEDIUM,multiple_locations
6191,2026-05-18 16:18:58.790694,143.83,HIGH,multiple_locations
645,2026-05-18 16:19:09.830047,97.64,HIGH,multiple_locations
9555,2026-05-18 16:18:31.005507,115.17,HIGH,multiple_locations
1931,2026-05-18 16:19:17.238784,63.9,LOW,multiple_locations
5614,2026-05-18 16:19:19.921174,67.93,LOW,multiple_locations
7022,2026-05-18 16:18:53.327960,130.74,HIGH,multiple_locations
9364,2026-05-18 16:19:09.358092,141.81,HIGH,multiple_locations
74,2026-05-18 16:18:09.440802,130.02,HIGH,multiple_locations
964,2026-05-18 16:19:11.630099,131.03,HIGH,"purchase_without_browsing,repeated_purchase,multiple_locations"
7759,2026-05-18 16:19:26.813429,110.56,HIGH,multiple_locations
4205,2026-05-18 16:19:13.044096,105.64,HIGH,multiple_locations
8016,2026-05-18 16:19:22.416834,104.93,HIGH,multiple_locations
4071,2026-05-18 16:19:24.567018,158.49,HIGH,multiple_locations
9788,2026-05-18 16:19:19.654489,84.6,MEDIUM,multiple_locations
5476,2026-05-18 16:19:16.425768,97.24,HIGH,multiple_locations
4199,2026-05-18 16:19:31.544959,67.89,LOW,multiple_locations
7552,2026-05-18 16:19:31.968684,73.05,MEDIUM,multiple_locations
2212,2026-05-18 16:18:38.068235,108.51,HIGH,multiple_locations
8648,2026-05-18 16:19:28.009688,109.75,HIGH,multiple_locations
9660,2026-05-18 16:19:15.134531,81.24,MEDIUM,"purchase_without_browsing,repeated_purchase"
5465,2026-05-18 16:19:14.181614,126.73,HIGH,multiple_locations
6029,2026-05-18 16:19:32.068499,123.86,HIGH,multiple_locations
5612,2026-05-18 16:19:10.290667,95.08,HIGH,multiple_locations
9555,2026-05-18 16:18:50.005507,102.89,HIGH,multiple_locations
7446,2026-05-18 16:18:07.816612,61.67,LOW,multiple_locations
3940,2026-05-18 16:19:30.771730,155.44,HIGH,multiple_locations
1400,2026-05-18 16:19:03.204449,82.53,MEDIUM,multiple_locations
7326,2026-05-18 16:19:20.833948,129.25,HIGH,multiple_locations
7289,2026-05-18 16:19:14.483319,147.83,HIGH,"purchase_without_browsing,repeated_purchase,multiple_locations"
8647,2026-05-18 16:19:34.545911,70.95,MEDIUM,multiple_locations
1721,2026-05-18 16:18:20.436440,81.07,MEDIUM,multiple_locations
8989,2026-05-18 16:18:47.002572,103.86,HIGH,multiple_locations
3227,2026-05-18 16:18:42.983945,147.37,HIGH,multiple_locations
6076,2026-05-18 16:19:30.677149,124.15,HIGH,multiple_locations
6017,2026-05-18 16:19:11.090133,106.84,HIGH,multiple_locations
7285,2026-05-18 16:19:08.015689,64.51,LOW,multiple_locations
1838,2026-05-18 16:19:17.723000,113.53,HIGH,multiple_locations
2110,2026-05-18 16:19:01.448931,63.19,LOW,multiple_locations
564,2026-05-18 16:19:32.422559,135.32,HIGH,multiple_locations
3017,2026-05-18 16:19:32.460262,117.65,HIGH,multiple_locations
7562,2026-05-18 16:19:17.545023,139.12,HIGH,multiple_locations
1965,2026-05-18 16:18:49.921159,108.39,HIGH,multiple_locations
3271,2026-05-18 16:19:28.793180,120.8,HIGH,multiple_locations
165,2026-05-18 16:19:21.847529,134.86,HIGH,"purchase_without_browsing,repeated_purchase"
1422,2026-05-18 16:19:21.542563,70.56,MEDIUM,multiple_locations
270,2026-05-18 16:19:16.574395,149.57,HIGH,multiple_locations
6285,2026-05-18 16:19:32.797001,120.47,HIGH,multiple_locations
1969,2026-05-18 16:19:20.856677,67.7,LOW,multiple_locations
1757,2026-05-18 16:19:24.126114,176.52,HIGH,multiple_locations
1382,2026-05-18 16:18:51.860506,85.76,MEDIUM,multiple_locations
557,2026-05-18 16:19:10.201756,86.68,MEDIUM,multiple_locations
4008,2026-05-18 16:19:08.806895,83.41,MEDIUM,multiple_locations
1018,2026-05-18 16:19:21.477763,117.84,HIGH,multiple_locations
2044,2026-05-18 16:19:04.272819,83.33,MEDIUM,multiple_locations
9561,2026-05-18 16:19:00.133332,65.03,LOW,multiple_locations
9107,2026-05-18 16:19:30.630860,127.73,HIGH,multiple_locations
654,2026-05-18 16:18:32.128482,148.59,HIGH,multiple_locations
514,2026-05-18 16:18:58.896012,102.21,HIGH,multiple_locations
5196,2026-05-18 16:19:24.280323,113.88,HIGH,multiple_locations
8465,2026-05-18 16:19:27.551765,104.42,HIGH,multiple_locations
6485,2026-05-18 16:19:38.810818,179.73,HIGH,multiple_locations
4434,2026-05-18 16:19:11.192108,114.85,HIGH,multiple_locations
4783,2026-05-18 16:18:57.935746,118.32,HIGH,multiple_locations
5282,2026-05-18 16:19:20.309285,133.26,HIGH,multiple_locations
7443,2026-05-18 16:19:36.401182,128.13,HIGH,multiple_locations
4167,2026-05-18 16:19:24.421865,142.03,HIGH,multiple_locations
9401,2026-05-18 16:19:18.726619,120.34,HIGH,multiple_locations
4215,2026-05-18 16:18:35.912296,109.45,HIGH,multiple_locations
3008,2026-05-18 16:18:48.140556,111.25,HIGH,multiple_locations
8047,2026-05-18 16:19:16.645356,58.2,LOW,multiple_locations
4059,2026-05-18 16:19:20.993011,161.34,HIGH,multiple_locations
507,2026-05-18 16:19:41.023044,149.06,HIGH,multiple_locations
9339,2026-05-18 16:19:25.079402,56.28,LOW,multiple_locations
6717,2026-05-18 16:19:19.109172,127.74,HIGH,multiple_locations
5127,2026-05-18 16:19:17.191874,130.22,HIGH,"purchase_without_browsing,repeated_purchase,multiple_locations"
5344,2026-05-18 16:19:22.436478,130.53,HIGH,multiple_locations
8731,2026-05-18 16:19:39.493839,141.21,HIGH,multiple_locations
8042,2026-05-18 16:19:24.591195,64.76,LOW,multiple_locations
8368,2026-05-18 16:18:51.087688,70.8,MEDIUM,multiple_locations
8648,2026-05-18 16:19:39.009688,98.28,HIGH,multiple_locations
2253,2026-05-18 16:19:12.775493,143.2,HIGH,multiple_locations
9840,2026-05-18 16:19:13.028372,143.11,HIGH,multiple_locations
9707,2026-05-18 16:19:36.207576,191.88,HIGH,multiple_locations
1232,2026-05-18 16:19:07.885984,72.5,MEDIUM,multiple_locations
3111,2026-05-18 16:19:31.805107,159.82,HIGH,multiple_locations
6413,2026-05-18 16:19:38.858257,132.74,HIGH,multiple_locations
7736,2026-05-18 16:19:14.191672,87.77,MEDIUM,multiple_locations
5219,2026-05-18 16:19:23.233140,156.98,HIGH,multiple_locations
1523,2026-05-18 16:19:23.296029,208.55,HIGH,"purchase_without_browsing,repeated_purchase,multiple_locations,logged_out_purchase"
7022,2026-05-18 16:19:12.327960,116.13,HIGH,multiple_locations
564,2026-05-18 16:19:50.422559,120.02,HIGH,multiple_locations
226,2026-05-18 16:19:25.121963,151.81,HIGH,multiple_locations
6164,2026-05-18 16:19:23.338850,73.19,MEDIUM,"purchase_without_browsing,repeated_purchase"
7445,2026-05-18 16:18:59.701973,81.2,MEDIUM,multiple_locations
3825,2026-05-18 16:19:25.808235,52.76,LOW,multiple_locations
5587,2026-05-18 16:19:24.053609,120.81,HIGH,multiple_locations
4585,2026-05-18 16:19:38.285765,86.86,MEDIUM,multiple_locations
5822,2026-05-18 16:19:06.451117,52.19,LOW,multiple_locations
2813,2026-05-18 16:18:48.917857,52.89,LOW,multiple_locations
5189,2026-05-18 16:19:16.968459,79.38,MEDIUM,multiple_locations
2387,2026-05-18 16:19:07.411541,129.58,HIGH,"purchase_without_browsing,repeated_purchase"
8653,2026-05-18 16:19:32.952630,115.59,HIGH,multiple_locations
9308,2026-05-18 16:19:28.140833,77.09,MEDIUM,multiple_locations
8933,2026-05-18 16:19:37.174816,145.34,HIGH,multiple_locations
6110,2026-05-18 16:19:32.190226,85.39,MEDIUM,multiple_locations
7562,2026-05-18 16:19:26.545023,123.25,HIGH,multiple_locations
6400,2026-05-18 16:19:47.656408,105.91,HIGH,multiple_locations
4585,2026-05-18 16:20:04.285765,78.83,MEDIUM,multiple_locations
7708,2026-05-18 16:19:44.470351,97.39,HIGH,multiple_locations
2502,2026-05-18 16:19:46.524691,93.05,HIGH,multiple_locations
2212,2026-05-18 16:18:52.068235,97.24,HIGH,multiple_locations
5446,2026-05-18 16:18:42.118935,64.19,LOW,multiple_locations
8389,2026-05-18 16:19:20.978154,108.83,HIGH,multiple_locations
9341,2026-05-18 16:18:34.411508,112.35,HIGH,multiple_locations
8800,2026-05-18 16:19:41.231831,95.45,HIGH,multiple_locations
8838,2026-05-18 16:19:49.884675,137.02,HIGH,multiple_locations
7537,2026-05-18 16:18:40.221550,79.72,MEDIUM,multiple_locations
543,2026-05-18 16:19:41.380389,87.82,MEDIUM,"purchase_without_browsing,repeated_purchase"
7395,2026-05-18 16:19:27.535799,146.36,HIGH,multiple_locations
5659,2026-05-18 16:19:42.753629,113.9,HIGH,multiple_locations
6346,2026-05-18 16:19:14.438818,112.8,HIGH,multiple_locations
5614,2026-05-18 16:19:30.921174,62.74,LOW,multiple_locations
2044,2026-05-18 16:19:11.272819,75.83,MEDIUM,multiple_locations
5194,2026-05-18 16:19:46.856395,153.48,HIGH,multiple_locations
6029,2026-05-18 16:19:42.068499,110.28,HIGH,multiple_locations
5249,2026-05-18 16:19:52.737099,71.86,MEDIUM,multiple_locations
5461,2026-05-18 16:19:44.047627,96.81,HIGH,multiple_locations
7579,2026-05-18 16:19:35.250929,72.99,MEDIUM,multiple_locations
6400,2026-05-18 16:20:05.656408,95.02,HIGH,multiple_locations
5993,2026-05-18 16:19:51.648259,139.2,HIGH,multiple_locations
6276,2026-05-18 16:19:34.693183,116.07,HIGH,multiple_locations
6307,2026-05-18 16:18:27.500909,144.5,HIGH,multiple_locations
9279,2026-05-18 16:19:52.386928,162.63,HIGH,multiple_locations
4973,2026-05-18 16:19:46.480058,145.28,HIGH,multiple_locations
7789,2026-05-18 16:19:36.604763,81.08,MEDIUM,multiple_locations
2672,2026-05-18 16:19:49.758589,79.51,MEDIUM,multiple_locations
8057,2026-05-18 16:19:38.129363,175.88,HIGH,multiple_locations
343,2026-05-18 16:19:37.393015,122.53,HIGH,multiple_locations
5219,2026-05-18 16:19:39.233140,138.43,HIGH,multiple_locations
4321,2026-05-18 16:19:34.748213,111.19,HIGH,multiple_locations
4911,2026-05-18 16:19:35.794780,172.68,HIGH,multiple_locations
7475,2026-05-18 16:18:11.074174,120.19,HIGH,multiple_locations
3973,2026-05-18 16:19:50.449085,126.22,HIGH,multiple_locations
1383,2026-05-18 16:19:33.486240,90.31,HIGH,multiple_locations
5961,2026-05-18 16:19:36.533114,82.83,MEDIUM,multiple_locations
6161,2026-05-18 16:18:55.067113,63.06,LOW,multiple_locations
6191,2026-05-18 16:19:10.790694,127.26,HIGH,multiple_locations
9063,2026-05-18 16:19:56.568753,156.55,HIGH,multiple_locations
3521,2026-05-18 16:19:31.242263,76.63,MEDIUM,multiple_locations
7281,2026-05-18 16:19:44.403531,131.53,HIGH,multiple_locations
2336,2026-05-18 16:18:38.204250,83.73,MEDIUM,multiple_locations
5363,2026-05-18 16:19:42.401548,61.85,LOW,multiple_locations
7404,2026-05-18 16:19:43.478949,111.88,HIGH,multiple_locations
9707,2026-05-18 16:19:44.207576,168.1,HIGH,multiple_locations
8322,2026-05-18 16:18:37.173146,107.04,HIGH,multiple_locations
4434,2026-05-18 16:19:33.192108,102.62,HIGH,multiple_locations
6973,2026-05-18 16:19:46.711282,75.62,MEDIUM,multiple_locations
9388,2026-05-18 16:19:46.832859,74.43,MEDIUM,multiple_locations
552,2026-05-18 16:19:42.331293,73.41,MEDIUM,multiple_locations
3486,2026-05-18 16:19:54.769154,119.54,HIGH,multiple_locations
5808,2026-05-18 16:18:19.546236,142.62,HIGH,multiple_locations
2443,2026-05-18 16:18:15.061417,115.77,HIGH,multiple_locations
2286,2026-05-18 16:19:35.120077,99.21,HIGH,multiple_locations
5249,2026-05-18 16:20:05.737099,66.08,LOW,multiple_locations
635,2026-05-18 16:19:49.307641,149.69,HIGH,multiple_locations
4422,2026-05-18 16:19:30.823823,67.65,LOW,multiple_locations
6316,2026-05-18 16:19:32.177090,100.02,HIGH,multiple_locations
7562,2026-05-18 16:19:41.545023,109.77,HIGH,multiple_locations
3940,2026-05-18 16:19:31.771730,137.13,HIGH,multiple_locations
4452,2026-05-18 16:18:49.489233,80.94,MEDIUM,multiple_locations
4345,2026-05-18 16:18:49.881402,154.19,HIGH,multiple_locations
2570,2026-05-18 16:19:41.672690,136.05,HIGH,multiple_locations
696,2026-05-18 16:19:51.794658,118.1,HIGH,multiple_locations
5808,2026-05-18 16:18:49.546236,126.23,HIGH,multiple_locations
1811,2026-05-18 16:20:02.388936,111.6,HIGH,multiple_locations
3702,2026-05-18 16:19:03.811686,111.65,HIGH,multiple_locations
9596,2026-05-18 16:18:52.328442,83.63,MEDIUM,multiple_locations
9364,2026-05-18 16:19:14.358092,125.54,HIGH,multiple_locations
9695,2026-05-18 16:18:37.487427,148.91,HIGH,multiple_locations
4781,2026-05-18 16:18:51.037633,72.59,MEDIUM,multiple_locations
2068,2026-05-18 16:19:08.409191,59.91,LOW,multiple_locations
5344,2026-05-18 16:19:41.436478,115.95,HIGH,multiple_locations
5126,2026-05-18 16:20:06.708669,121.21,HIGH,multiple_locations
1616,2026-05-18 16:19:31.785508,140.26,HIGH,multiple_locations
5189,2026-05-18 16:19:25.968459,72.47,MEDIUM,multiple_locations
